menu_id,r_id,f_id,price
mn454995,451075,fd28,110
mn454995,451075,fd47161,110
mn455061,377690,fd28,120
mn455061,377690,fd47161,120
mn455610,450187,fd28,108
mn455610,450187,fd47161,108
mn455671,254781,fd28,150
mn455671,254781,fd47161,150
mn455873,416430,fd28,130
mn455873,416430,fd47161,130
mn456009,167869,fd28,145
mn456009,167869,fd47161,145
mn456247,407733,fd28,130
mn456247,407733,fd47161,130
mn456344,355517,fd28,133
mn456344,355517,fd47161,133
mn456633,132187,fd28,145
mn456633,132187,fd47161,145
mn456728,372334,fd28,161.02
mn456728,372334,fd47161,161.02
mn456785,480806,fd28,120
mn456785,480806,fd47161,120
mn457120,132174,fd28,145
mn457120,132174,fd47161,145
mn458095,573953,fd28,190
mn458095,573953,fd47161,190
mn458450,105489,fd28,143
mn458450,105489,fd47161,143
mn458486,105489,fd28,143
mn458486,105489,fd47161,143
mn459014,219849,fd28,185
mn459014,219849,fd47161,185
mn459135,219849,fd28,185
mn459135,219849,fd47161,185
mn459913,455280,fd28,120
mn459913,455280,fd47161,120
mn460584,549068,fd28,168
mn460584,549068,fd47161,168
mn460641,130269,fd28,100
mn460641,130269,fd47161,100
mn460701,130269,fd28,100
mn460701,130269,fd47161,100
mn461048,104173,fd28,90
mn461048,104173,fd47161,90
mn462904,207983,fd28,60
mn462904,207983,fd47161,60
mn462923,207983,fd28,60
mn462923,207983,fd47161,60
mn462944,104172,fd28,80
mn462944,104172,fd47161,80
mn462971,104172,fd28,80
mn462971,104172,fd47161,80
mn463347,141074,fd28,195
mn463347,141074,fd47161,195
mn463664,135162,fd28,360
mn463664,135162,fd47161,360
mn463761,135162,fd28,360
mn463761,135162,fd47161,360
mn463866,482716,fd28,140
mn463866,482716,fd47161,140
mn464016,105701,fd28,150
mn464016,105701,fd47161,150
mn464161,105701,fd28,150
mn464161,105701,fd47161,150
mn464253,458712,fd28,100
mn464253,458712,fd47161,100
mn464500,104175,fd28,200
mn464500,104175,fd47161,200
mn464589,481578,fd28,180
mn464589,481578,fd47161,180
mn464959,256975,fd28,99
mn464959,256975,fd47161,99
mn465074,256975,fd28,99
mn465074,256975,fd47161,99
mn465213,259118,fd28,90
mn465213,259118,fd47161,90
mn465913,104608,fd28,115
mn465913,104608,fd47161,115
mn465979,104601,fd28,240
mn465979,104601,fd47161,240
mn466090,104601,fd28,240
mn466090,104601,fd47161,240
mn466325,105507,fd28,150
mn466325,105507,fd47161,150
mn466430,105507,fd28,150
mn466430,105507,fd47161,150
mn466682,358083,fd28,105
mn466682,358083,fd47161,105
mn467083,127688,fd28,120
mn467083,127688,fd47161,120
mn467178,127688,fd28,120
mn467178,127688,fd47161,120
mn467509,577866,fd28,189
mn467509,577866,fd47161,189
mn468413,104599,fd28,100
mn468413,104599,fd47161,100
mn468917,130271,fd28,100
mn468917,130271,fd47161,100
mn469161,247836,fd28,170
mn469161,247836,fd47161,170
mn469467,577874,fd28,79
mn469467,577874,fd47161,79
mn469537,105866,fd28,190
mn469537,105866,fd47161,190
mn469629,105866,fd28,190
mn469629,105866,fd47161,190
mn469862,569781,fd28,165
mn469862,569781,fd47161,165
mn470097,505219,fd28,90
mn470097,505219,fd47161,90
mn470554,105235,fd28,250
mn470554,105235,fd47161,250
mn470670,105118,fd28,90
mn470670,105118,fd47161,90
mn470804,105118,fd28,90
mn470804,105118,fd47161,90
mn470969,104244,fd28,135
mn470969,104244,fd47161,135
mn471737,104170,fd28,190
mn471737,104170,fd47161,190
mn471928,374581,fd28,182
mn471928,374581,fd47161,182
mn472008,549392,fd28,80
mn472008,549392,fd47161,80
mn472304,104208,fd28,190
mn472304,104208,fd47161,190
mn472488,207991,fd28,60
mn472488,207991,fd47161,60
mn472847,461669,fd28,262
mn472847,461669,fd47161,262
mn473153,553331,fd28,110
mn473153,553331,fd47161,110
mn473215,553331,fd28,110
mn473215,553331,fd47161,110
mn473434,483205,fd28,150
mn473434,483205,fd47161,150
mn473548,518053,fd28,150
mn473548,518053,fd47161,150
mn473642,393999,fd28,149
mn473642,393999,fd47161,149
mn473735,552505,fd28,220
mn473735,552505,fd47161,220
mn474118,470272,fd28,60
mn474118,470272,fd47161,60
mn474136,444790,fd28,200
mn474136,444790,fd47161,200
mn474579,390295,fd28,90
mn474579,390295,fd47161,90
mn474912,210252,fd28,140
mn474912,210252,fd47161,140
mn475025,458122,fd28,90
mn475025,458122,fd47161,90
mn475214,458122,fd28,90
mn475214,458122,fd47161,90
mn475600,285939,fd28,200
mn475600,285939,fd47161,200
mn476150,225565,fd28,210
mn476150,225565,fd47161,210
mn476228,225565,fd28,210
mn476228,225565,fd47161,210
mn476592,471086,fd28,120
mn476592,471086,fd47161,120
mn476800,495088,fd28,250
mn476800,495088,fd47161,250
mn477174,398501,fd28,120
mn477174,398501,fd47161,120
mn477819,167452,fd28,240
mn477819,167452,fd47161,240
mn478630,542755,fd28,130
mn478630,542755,fd47161,130
mn478948,432752,fd28,75
mn478948,432752,fd47161,75
mn479059,432609,fd28,160
mn479059,432609,fd47161,160
mn479108,432609,fd28,160
mn479108,432609,fd47161,160
mn479149,430225,fd28,129
mn479149,430225,fd47161,129
mn479247,430225,fd28,129
mn479247,430225,fd47161,129
mn479389,435703,fd28,159
mn479389,435703,fd47161,159
mn479755,432605,fd28,120
mn479755,432605,fd47161,120
mn479786,432605,fd28,120
mn479786,432605,fd47161,120
mn479865,430252,fd28,175
mn479865,430252,fd47161,175
mn479950,430252,fd28,175
mn479950,430252,fd47161,175
mn480029,432760,fd28,59
mn480029,432760,fd47161,59
mn480198,540001,fd28,200
mn480198,540001,fd47161,200
mn480233,504708,fd28,79
mn480233,504708,fd47161,79
mn480647,80426,fd28,140
mn480647,80426,fd47161,140
mn481692,94326,fd28,250
mn481692,94326,fd47161,250
mn481739,94326,fd28,250
mn481739,94326,fd47161,250
mn482398,127614,fd28,100
mn482398,127614,fd47161,100
mn482568,127614,fd28,100
mn482568,127614,fd47161,100
mn482709,80216,fd28,261
mn482709,80216,fd47161,261
mn482835,80216,fd28,261
mn482835,80216,fd47161,261
mn483107,80703,fd28,290
mn483107,80703,fd47161,290
mn483416,80420,fd28,190
mn483416,80420,fd47161,190
mn483494,80420,fd28,190
mn483494,80420,fd47161,190
mn485286,345424,fd28,180
mn485286,345424,fd47161,180
mn485319,80376,fd28,325
mn485319,80376,fd47161,325
mn485405,80376,fd28,325
mn485405,80376,fd47161,325
mn486562,402009,fd28,80
mn486562,402009,fd47161,80
mn486616,402009,fd28,80
mn486616,402009,fd47161,80
mn486925,415132,fd28,265
mn486925,415132,fd47161,265
mn487065,560606,fd28,160
mn487065,560606,fd47161,160
mn487368,87514,fd28,200
mn487368,87514,fd47161,200
mn487430,87514,fd28,200
mn487430,87514,fd47161,200
mn487816,80461,fd28,240
mn487816,80461,fd47161,240
mn488679,550507,fd28,250
mn488679,550507,fd47161,250
mn488852,80193,fd28,100
mn488852,80193,fd47161,100
mn488920,80193,fd28,100
mn488920,80193,fd47161,100
mn489028,92690,fd28,150
mn489028,92690,fd47161,150
mn489042,92690,fd28,150
mn489042,92690,fd47161,150
mn489176,404859,fd28,80
mn489176,404859,fd47161,80
mn489223,404859,fd28,80
mn489223,404859,fd47161,80
mn489502,87517,fd28,94
mn489502,87517,fd47161,94
mn489555,87517,fd28,94
mn489555,87517,fd47161,94
mn489730,80312,fd28,210
mn489730,80312,fd47161,210
mn489990,238999,fd28,331
mn489990,238999,fd47161,331
mn490379,411623,fd28,149
mn490379,411623,fd47161,149
mn490463,504475,fd28,220
mn490463,504475,fd47161,220
mn490693,80325,fd28,238.09
mn490693,80325,fd47161,238.09
mn491385,207320,fd28,175
mn491385,207320,fd47161,175
mn491452,207320,fd28,175
mn491452,207320,fd47161,175
mn491515,558311,fd28,60
mn491515,558311,fd47161,60
mn491566,295380,fd28,210
mn491566,295380,fd47161,210
mn491867,126287,fd28,209
mn491867,126287,fd47161,209
mn492176,465645,fd28,120
mn492176,465645,fd47161,120
mn492432,574728,fd28,110
mn492432,574728,fd47161,110
mn492659,520272,fd28,200
mn492659,520272,fd47161,200
mn493778,379765,fd28,189
mn493778,379765,fd47161,189
mn494763,260520,fd28,100
mn494763,260520,fd47161,100
mn494827,260520,fd28,100
mn494827,260520,fd47161,100
mn494922,80417,fd28,280
mn494922,80417,fd47161,280
mn495346,105003,fd28,250
mn495346,105003,fd47161,250
mn495757,517644,fd28,90
mn495757,517644,fd47161,90
mn496611,394363,fd28,140
mn496611,394363,fd47161,140
mn496705,379167,fd28,249
mn496705,379167,fd47161,249
mn496844,379167,fd28,249
mn496844,379167,fd47161,249
mn497807,80313,fd28,290
mn497807,80313,fd47161,290
mn497929,94329,fd28,161
mn497929,94329,fd47161,161
mn498268,124580,fd28,200
mn498268,124580,fd47161,200
mn498327,124580,fd28,200
mn498327,124580,fd47161,200
mn498545,118495,fd28,134
mn498545,118495,fd47161,134
mn498851,405438,fd28,155
mn498851,405438,fd47161,155
mn498941,364083,fd28,80
mn498941,364083,fd47161,80
mn498998,364083,fd28,80
mn498998,364083,fd47161,80
mn500630,381082,fd28,230
mn500630,381082,fd47161,230
mn501320,569156,fd28,60
mn501320,569156,fd47161,60
mn501461,99028,fd28,180
mn501461,99028,fd47161,180
mn502329,449688,fd28,252
mn502329,449688,fd47161,252
mn502533,224920,fd28,165
mn502533,224920,fd47161,165
mn502576,224920,fd28,165
mn502576,224920,fd47161,165
mn502677,361760,fd28,160
mn502677,361760,fd47161,160
mn502851,361760,fd28,160
mn502851,361760,fd47161,160
mn503134,482882,fd28,169
mn503134,482882,fd47161,169
mn503360,119039,fd28,120
mn503360,119039,fd47161,120
mn503820,502383,fd28,120
mn503820,502383,fd47161,120
mn504054,389682,fd28,109
mn504054,389682,fd47161,109
mn504257,127190,fd28,185
mn504257,127190,fd47161,185
mn504287,127190,fd28,185
mn504287,127190,fd47161,185
mn504377,118494,fd28,199
mn504377,118494,fd47161,199
mn504437,118494,fd28,199
mn504437,118494,fd47161,199
mn504499,147244,fd28,90
mn504499,147244,fd47161,90
mn504535,147244,fd28,90
mn504535,147244,fd47161,90
mn504776,336710,fd28,180
mn504776,336710,fd47161,180
mn505360,556345,fd28,160
mn505360,556345,fd47161,160
mn505709,166982,fd28,185
mn505709,166982,fd47161,185
mn505728,166982,fd28,185
mn505728,166982,fd47161,185
mn505979,178284,fd28,120
mn505979,178284,fd47161,120
mn506081,178284,fd28,120
mn506081,178284,fd47161,120
mn506154,312684,fd28,100
mn506154,312684,fd47161,100
mn506438,178279,fd28,120
mn506438,178279,fd47161,120
mn506738,464359,fd28,60
mn506738,464359,fd47161,60
mn506779,383268,fd28,110
mn506779,383268,fd47161,110
mn506806,383268,fd28,110
mn506806,383268,fd47161,110
mn506962,490453,fd28,115
mn506962,490453,fd47161,115
mn507408,482625,fd28,70
mn507408,482625,fd47161,70
mn507536,80382,fd28,90
mn507536,80382,fd47161,90
mn507649,553907,fd28,120
mn507649,553907,fd47161,120
mn508731,548481,fd28,150
mn508731,548481,fd47161,150
mn509525,522919,fd28,255
mn509525,522919,fd47161,255
mn510525,372112,fd28,40
mn510525,372112,fd47161,40
mn510700,544090,fd28,90
mn510700,544090,fd47161,90
mn510886,429227,fd28,89
mn510886,429227,fd47161,89
mn510973,382615,fd28,90
mn510973,382615,fd47161,90
mn511001,382615,fd28,90
mn511001,382615,fd47161,90
mn511375,385904,fd28,200
mn511375,385904,fd47161,200
mn511615,395725,fd28,181
mn511615,395725,fd47161,181
mn512801,186150,fd28,145
mn512801,186150,fd47161,145
mn512973,314904,fd28,210
mn512973,314904,fd47161,210
mn513434,455307,fd28,55
mn513434,455307,fd47161,55
mn513705,561202,fd28,125
mn513705,561202,fd47161,125
mn513990,396454,fd28,180
mn513990,396454,fd47161,180
mn514292,155901,fd28,130
mn514292,155901,fd47161,130
mn514337,286629,fd28,120
mn514337,286629,fd47161,120
mn514567,530741,fd28,99
mn514567,530741,fd47161,99
mn514797,550039,fd28,285
mn514797,550039,fd47161,285
mn515009,482927,fd28,220
mn515009,482927,fd47161,220
mn515035,569673,fd28,115
mn515035,569673,fd47161,115
mn515161,446197,fd28,109
mn515161,446197,fd47161,109
mn515243,446197,fd28,109
mn515243,446197,fd47161,109
mn515721,541205,fd28,140
mn515721,541205,fd47161,140
mn515889,451246,fd28,119
mn515889,451246,fd47161,119
mn515964,566017,fd28,159
mn515964,566017,fd47161,159
mn516017,474420,fd28,60
mn516017,474420,fd47161,60
mn516327,359160,fd28,120
mn516327,359160,fd47161,120
mn516401,434032,fd28,149
mn516401,434032,fd47161,149
mn516805,570796,fd28,194
mn516805,570796,fd47161,194
mn517087,453879,fd28,150
mn517087,453879,fd47161,150
mn517386,461930,fd28,60
mn517386,461930,fd47161,60
mn517718,395687,fd28,186
mn517718,395687,fd47161,186
mn517835,446244,fd28,80
mn517835,446244,fd47161,80
mn518007,534039,fd28,180
mn518007,534039,fd47161,180
mn518290,161358,fd28,165
mn518290,161358,fd47161,165
mn518396,349871,fd28,170
mn518396,349871,fd47161,170
mn518436,349871,fd28,170
mn518436,349871,fd47161,170
mn518596,158296,fd28,100
mn518596,158296,fd47161,100
mn518711,158296,fd28,100
mn518711,158296,fd47161,100
mn518892,412895,fd28,170
mn518892,412895,fd47161,170
mn519225,237311,fd28,100
mn519225,237311,fd47161,100
mn519276,491865,fd28,60
mn519276,491865,fd47161,60
mn519296,491865,fd28,60
mn519296,491865,fd47161,60
mn519419,412534,fd28,140
mn519419,412534,fd47161,140
mn519757,223279,fd28,149
mn519757,223279,fd47161,149
mn520333,389661,fd28,110
mn520333,389661,fd47161,110
mn520554,183857,fd28,253
mn520554,183857,fd47161,253
mn520632,183857,fd28,253
mn520632,183857,fd47161,253
mn521145,158300,fd28,99
mn521145,158300,fd47161,99
mn525855,242667,fd28,145
mn525855,242667,fd47161,145
mn526236,506064,fd28,180
mn526236,506064,fd47161,180
mn527563,445338,fd28,159
mn527563,445338,fd47161,159
mn527617,445338,fd28,159
mn527617,445338,fd47161,159
mn527694,172286,fd28,270
mn527694,172286,fd47161,270
mn527773,172286,fd28,270
mn527773,172286,fd47161,270
mn528132,354603,fd28,150
mn528132,354603,fd47161,150
mn528250,354603,fd28,150
mn528250,354603,fd47161,150
mn528352,354603,fd28,140
mn528352,354603,fd47161,140
mn528404,487511,fd28,190
mn528404,487511,fd47161,190
mn528671,549965,fd28,90
mn528671,549965,fd47161,90
mn528837,486412,fd28,249
mn528837,486412,fd47161,249
mn529117,532204,fd28,210
mn529117,532204,fd47161,210
mn529777,158827,fd28,200
mn529777,158827,fd47161,200
mn530274,303472,fd28,340
mn530274,303472,fd47161,340
mn530368,303472,fd28,340
mn530368,303472,fd47161,340
mn531231,172293,fd28,140
mn531231,172293,fd47161,140
mn532236,106350,fd28,260
mn532236,106350,fd47161,260
mn532509,106272,fd28,200
mn532509,106272,fd47161,200
mn532950,509303,fd28,325
mn532950,509303,fd47161,325
mn533062,509303,fd28,325
mn533062,509303,fd47161,325
mn533079,106354,fd28,150
mn533079,106354,fd47161,150
mn533204,106354,fd28,150
mn533204,106354,fd47161,150
mn533504,105743,fd28,170
mn533504,105743,fd47161,170
mn533602,105743,fd28,170
mn533602,105743,fd47161,170
mn533715,105722,fd28,155
mn533715,105722,fd47161,155
mn534925,106669,fd28,273
mn534925,106669,fd47161,273
mn536288,568349,fd28,195
mn536288,568349,fd47161,195
mn536984,437797,fd28,250
mn536984,437797,fd47161,250
mn538113,286517,fd28,209
mn538113,286517,fd47161,209
mn538592,107018,fd28,200
mn538592,107018,fd47161,200
mn538651,107018,fd28,200
mn538651,107018,fd47161,200
mn539029,523814,fd28,260
mn539029,523814,fd47161,260
mn540548,520026,fd28,200
mn540548,520026,fd47161,200
mn541309,323905,fd28,220
mn541309,323905,fd47161,220
mn541365,323905,fd28,220
mn541365,323905,fd47161,220
mn541915,108379,fd28,280
mn541915,108379,fd47161,280
mn541996,537365,fd28,130
mn541996,537365,fd47161,130
mn542282,550605,fd28,200
mn542282,550605,fd47161,200
mn542460,460205,fd28,200
mn542460,460205,fd47161,200
mn542922,472884,fd28,120
mn542922,472884,fd47161,120
mn543112,159350,fd28,240
mn543112,159350,fd47161,240
mn543294,159350,fd28,240
mn543294,159350,fd47161,240
mn543744,107020,fd28,120
mn543744,107020,fd47161,120
mn543772,107020,fd28,120
mn543772,107020,fd47161,120
mn544271,444382,fd28,120
mn544271,444382,fd47161,120
mn545488,106348,fd28,200
mn545488,106348,fd47161,200
mn545592,105730,fd28,150
mn545592,105730,fd47161,150
mn545672,196913,fd28,150
mn545672,196913,fd47161,150
mn546063,183984,fd28,119
mn546063,183984,fd47161,119
mn546118,183984,fd28,119
mn546118,183984,fd47161,119
mn546205,410328,fd28,120
mn546205,410328,fd47161,120
mn546260,396067,fd28,219
mn546260,396067,fd47161,219
mn546368,396067,fd28,219
mn546368,396067,fd47161,219
mn546485,213131,fd28,130
mn546485,213131,fd47161,130
mn546708,518002,fd28,89
mn546708,518002,fd47161,89
mn547259,346890,fd28,215
mn547259,346890,fd47161,215
mn547811,365242,fd28,145
mn547811,365242,fd47161,145
mn547972,183974,fd28,160
mn547972,183974,fd47161,160
mn547992,183974,fd28,160
mn547992,183974,fd47161,160
mn548202,464377,fd28,200
mn548202,464377,fd47161,200
mn548231,238769,fd28,160
mn548231,238769,fd47161,160
mn548258,238769,fd28,160
mn548258,238769,fd47161,160
mn548360,547225,fd28,150
mn548360,547225,fd47161,150
mn548918,493792,fd28,100
mn548918,493792,fd47161,100
mn549421,185145,fd28,179
mn549421,185145,fd47161,179
mn549528,185145,fd28,179
mn549528,185145,fd47161,179
mn549717,492603,fd28,161
mn549717,492603,fd47161,161
mn549985,342427,fd28,169
mn549985,342427,fd47161,169
mn550205,527498,fd28,90
mn550205,527498,fd47161,90
mn550488,417260,fd28,260
mn550488,417260,fd47161,260
mn550720,212517,fd28,200
mn550720,212517,fd47161,200
mn550880,183991,fd28,120
mn550880,183991,fd47161,120
mn551018,183903,fd28,170
mn551018,183903,fd47161,170
mn551099,183903,fd28,170
mn551099,183903,fd47161,170
mn551351,366723,fd28,200
mn551351,366723,fd47161,200
mn551600,350761,fd28,140
mn551600,350761,fd47161,140
mn551666,508702,fd28,70
mn551666,508702,fd47161,70
mn551741,245616,fd28,170
mn551741,245616,fd47161,170
mn551838,245616,fd28,170
mn551838,245616,fd47161,170
mn552175,213134,fd28,223
mn552175,213134,fd47161,223
mn552326,213134,fd28,223
mn552326,213134,fd47161,223
mn552443,495201,fd28,190
mn552443,495201,fd47161,190
mn552523,495201,fd28,190
mn552523,495201,fd47161,190
mn552852,431199,fd28,235
mn552852,431199,fd47161,235
mn553294,470112,fd28,225
mn553294,470112,fd47161,225
mn553416,514623,fd28,190
mn553416,514623,fd47161,190
mn553701,356299,fd28,195
mn553701,356299,fd47161,195
mn553738,563262,fd28,170
mn553738,563262,fd47161,170
mn554081,342922,fd28,200
mn554081,342922,fd47161,200
mn554885,530007,fd28,60
mn554885,530007,fd47161,60
mn555042,183663,fd28,150
mn555042,183663,fd47161,150
mn555284,183663,fd28,150
mn555284,183663,fd47161,150
mn555443,472439,fd28,100
mn555443,472439,fd47161,100
mn555488,472439,fd28,100
mn555488,472439,fd47161,100
mn555559,145873,fd28,144
mn555559,145873,fd47161,144
mn555780,317659,fd28,100
mn555780,317659,fd47161,100
mn555802,317659,fd28,100
mn555802,317659,fd47161,100
mn555926,145877,fd28,55
mn555926,145877,fd47161,55
mn555957,145811,fd28,60
mn555957,145811,fd47161,60
mn556148,537913,fd28,167
mn556148,537913,fd47161,167
mn556307,530392,fd28,109
mn556307,530392,fd47161,109
mn556317,530392,fd28,109
mn556317,530392,fd47161,109
mn556453,429128,fd28,119
mn556453,429128,fd47161,119
mn556610,548981,fd28,139
mn556610,548981,fd47161,139
mn557107,497160,fd28,160
